SLF4J: Class path contains multiple SLF4J bindings.
SLF4J: Found binding in [jar:file:/usr/local/zookeeper-3.4.13/lib/slf4j-log4j12-1.7.25.jar!/org/slf4j/impl/StaticLoggerBinder.class]
SLF4J: Found binding in [jar:file:/usr/local/phoenix/phoenix-client-hbase-1.6-4.16.1.jar!/org/slf4j/impl/StaticLoggerBinder.class]
SLF4J: See http://www.slf4j.org/codes.html#multiple_bindings for an explanation.
SLF4J: Actual binding is of type [org.slf4j.impl.Log4jLoggerFactory]
2022-03-18 15:34:54,517 [myid:] - INFO  [main:QuorumPeerConfig@136] - Reading configuration from: /usr/local/zookeeper/bin/../conf/zoo.cfg
2022-03-18 15:35:36,084 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x1000114d2a50000
2022-03-18 15:35:36,085 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x1000114d2a50003
2022-03-18 15:35:36,085 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x1000114d2a50002
2022-03-18 15:35:36,086 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x1000114d2a5000e
2022-03-18 15:35:36,086 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x1000114d2a50005
2022-03-18 15:35:36,087 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x1000114d2a50001
2022-03-18 15:35:36,534 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:41184
2022-03-18 15:35:36,540 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /127.0.0.1:41184
2022-03-18 15:35:36,543 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x100000549b90008 with negotiated timeout 40000 for client /127.0.0.1:41184
2022-03-18 15:36:12,408 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:41188
2022-03-18 15:36:12,410 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /127.0.0.1:41188
2022-03-18 15:36:12,413 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x100000549b90009 with negotiated timeout 40000 for client /127.0.0.1:41188
2022-03-18 15:36:14,047 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:41194
2022-03-18 15:36:14,048 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /127.0.0.1:41194
2022-03-18 15:36:14,050 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x100000549b9000a with negotiated timeout 40000 for client /127.0.0.1:41194
2022-03-18 15:36:14,065 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100000549b9000a
2022-03-18 15:36:14,067 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /127.0.0.1:41194 which had sessionid 0x100000549b9000a
2022-03-18 15:36:14,170 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:41196
2022-03-18 15:36:14,171 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /127.0.0.1:41196
2022-03-18 15:36:14,173 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x100000549b9000b with negotiated timeout 40000 for client /127.0.0.1:41196
2022-03-18 15:36:14,178 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100000549b9000b
2022-03-18 15:36:14,180 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /127.0.0.1:41196 which had sessionid 0x100000549b9000b
2022-03-18 15:36:14,796 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x100000549b90009, likely client has closed socket
2022-03-18 15:36:14,798 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /127.0.0.1:41188 which had sessionid 0x100000549b90009
2022-03-18 15:36:54,080 [myid:] - INFO  [SessionTracker:ZooKeeperServer@355] - Expiring session 0x100000549b90009, timeout of 40000ms exceeded
2022-03-18 15:36:54,082 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100000549b90009
2022-03-18 15:55:26,446 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100000549b90008
2022-03-18 15:55:26,450 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /127.0.0.1:41184 which had sessionid 0x100000549b90008
2022-03-18 15:58:59,626 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:41222
2022-03-18 15:58:59,627 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /127.0.0.1:41222
2022-03-18 15:58:59,638 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x100000549b9000c with negotiated timeout 40000 for client /127.0.0.1:41222
2022-03-18 15:59:01,446 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x100000549b9000c, likely client has closed socket
2022-03-18 15:59:01,447 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /127.0.0.1:41222 which had sessionid 0x100000549b9000c
2022-03-18 15:59:11,847 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:41228
2022-03-18 15:59:11,848 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /127.0.0.1:41228
2022-03-18 15:59:11,860 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x100000549b9000d with negotiated timeout 40000 for client /127.0.0.1:41228
2022-03-18 15:59:13,210 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:41234
2022-03-18 15:59:13,211 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /127.0.0.1:41234
2022-03-18 15:59:13,213 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x100000549b9000e with negotiated timeout 40000 for client /127.0.0.1:41234
2022-03-18 15:59:13,219 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100000549b9000e
2022-03-18 15:59:13,222 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /127.0.0.1:41234 which had sessionid 0x100000549b9000e
2022-03-18 15:59:13,310 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:41236
2022-03-18 15:59:13,310 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /127.0.0.1:41236
2022-03-18 15:59:13,320 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x100000549b9000f with negotiated timeout 40000 for client /127.0.0.1:41236
2022-03-18 15:59:13,325 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100000549b9000f
2022-03-18 15:59:13,327 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /127.0.0.1:41236 which had sessionid 0x100000549b9000f
2022-03-18 15:59:13,896 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x100000549b9000d, likely client has closed socket
2022-03-18 15:59:13,897 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /127.0.0.1:41228 which had sessionid 0x100000549b9000d
2022-03-18 15:59:42,080 [myid:] - INFO  [SessionTracker:ZooKeeperServer@355] - Expiring session 0x100000549b9000c, timeout of 40000ms exceeded
2022-03-18 15:59:42,081 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100000549b9000c
2022-03-18 15:59:54,079 [myid:] - INFO  [SessionTracker:ZooKeeperServer@355] - Expiring session 0x100000549b9000d, timeout of 40000ms exceeded
2022-03-18 15:59:54,080 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100000549b9000d
2022-03-18 16:03:55,127 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:41240
2022-03-18 16:03:55,128 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /127.0.0.1:41240
2022-03-18 16:03:55,138 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x100000549b90010 with negotiated timeout 40000 for client /127.0.0.1:41240
2022-03-18 16:03:57,179 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x100000549b90010, likely client has closed socket
2022-03-18 16:03:57,181 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /127.0.0.1:41240 which had sessionid 0x100000549b90010
2022-03-18 16:04:07,139 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:41246
2022-03-18 16:04:07,140 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /127.0.0.1:41246
2022-03-18 16:04:07,150 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x100000549b90011 with negotiated timeout 40000 for client /127.0.0.1:41246
2022-03-18 16:04:08,462 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:41252
2022-03-18 16:04:08,463 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /127.0.0.1:41252
2022-03-18 16:04:08,473 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x100000549b90012 with negotiated timeout 40000 for client /127.0.0.1:41252
2022-03-18 16:04:08,477 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100000549b90012
2022-03-18 16:04:08,480 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /127.0.0.1:41252 which had sessionid 0x100000549b90012
2022-03-18 16:04:08,559 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /127.0.0.1:41254
2022-03-18 16:04:08,560 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /127.0.0.1:41254
2022-03-18 16:04:08,569 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x100000549b90013 with negotiated timeout 40000 for client /127.0.0.1:41254
2022-03-18 16:04:08,573 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x100000549b90013
2022-03-18 16:04:08,575 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /127.0.0.1:41254 which had sessionid 0x100000549b90013
2022-03-18 16:04:09,115 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x100000549b90011, likely client has closed socket
2022-03-18 16:04:09,116 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /127.0.0.1:41246 which had sessionid 0x100000549b90011
2022-03-18 16:04:38,079 [myid:] - INFO  [SessionTracker:ZooKeeperServer@355] - Expiring session 0x100000549b90010, timeout of 40000ms exceeded
